CustomerID,Name,Gender,Age,SignupDate,City,Country,Email,AnnualIncome,PurchaseAmount,LoyaltyTier,HasIQROutlier,Purchase_Is_Negative
CUST-00229,Karen Martinez,Male,27,2023-08-07,Los Angeles,USA,,68643.3,234.96,Silver,False,False
CUST-00381,Jessica Hernandez,Female,40,,Chicago,USA,jessica.hernandez381@example.com,79257.88,144.19,Gold,False,False
CUST-02295,Michael Wilson,Male,38,2024-03-07,New York,United Kingdom,michael.wilson2295@example.com,86080.82,59.1,Bronze,False,False
CUST-02443,Susan Gonzalez,Female,56,2022-09-01,Los Angeles,USA,susan.gonzalez2443@example.com,101899.05,152.29,Silver,False,False
CUST-02552,Thomas Jackson,Female,43,2023-06-03,Chicago,Canada,thomas.jackson2552@example.com,43598.48,4.49,Silver,False,False
CUST-02037,Karen Williams,Female,58,2022-05-14,New York,Canada,karen.williams2037@example.com,44772.56,163.51,Bronze,False,False
CUST-01210,William Martinez,Male,33,2023-06-29,Houston,Australia,william.martinez1210@example.com,65252.54,47.24,Silver,False,False
CUST-00094,Betty Garcia,Male,53,2022-09-26,Phoenix,Australia,betty.garcia94@example.com,83961.13,130.02,Gold,False,False
CUST-01476,Lisa Jones,Other,27,2024-12-08,Philadelphia,Australia,lisa.jones1476@example.com,42810.11,162.6,Silver,False,False
CUST-00702,Charles Thomas,Male,58,2023-12-11,Chicago,USA,charles.thomas702@example.com,56794.3,122.65,Silver,False,False
CUST-01800,Karen Jones,Male,32,2024-12-01,Houston,Australia,karen.jones1800@example.com,75290.85,79.12,Silver,False,False
CUST-01424,Jessica Moore,Female,16,2024-10-23,Los Angeles,Canada,jessica.moore1424@example.com,30080.05,179.74,Bronze,False,False
CUST-00072,James Rodriguez,Female,42,2022-11-19,New York,Canada,james.rodriguez72@example.com,63188.23,149.7,Gold,False,False
CUST-00608,Charles Hernandez,Female,40,2024-12-18,New York,USA,charles.hernandez608@example.com,86336.96,195.55,Gold,False,False
CUST-00754,Betty Moore,Female,39,2024-06-15,Chicago,Australia,betty.moore754@example.com,61885.19,203.03,Silver,False,False
CUST-01395,Robert Davis,Male,35,,New York,United Kingdom,robert.davis1395@example.com,59677.43,191.22,Gold,False,False
CUST-00323,Robert Jones,Other,37,,Chicago,USA,robert.jones323@example.com,73930.57,275.5,Gold,False,False
CUST-01751,David Garcia,Female,32,2024-10-10,San Diego,United Kingdom,david.garcia1751@example.com,75725.67,86.91,Bronze,False,False
CUST-02045,Nancy Moore,Male,42,2024-02-21,New York,USA,nancy.moore2045@example.com,70832.06,214.46,Bronze,False,False
CUST-01142,Thomas Miller,Female,41,2021-06-06,Chicago,Canada,thomas.miller1142@example.com,63842.33,38.17,Gold,False,False
CUST-00896,Jennifer Moore,Female,49,2022-10-15,Austin,Canada,jennifer.moore896@example.com,55890.0,278.26,Bronze,False,False
CUST-00901,John Anderson,Male,52,2021-07-10,Austin,USA,john.anderson901@example.com,24457.25,120.62,Gold,False,False
CUST-00741,Michael Jones,Female,38,2023-04-20,Houston,United Kingdom,michael.jones741@example.com,65734.33,94.77,Gold,False,False
CUST-02411,Jennifer Anderson,Female,61,2024-09-05,San Antonio,United Kingdom,jennifer.anderson2411@example.com,70802.97,33.23,Gold,False,False
CUST-01075,William Moore,Male,40,2022-11-09,New York,United Kingdom,william.moore1075@example.com,67790.46,217.94,Gold,False,False
CUST-02548,Richard Rodriguez,Male,46,,Phoenix,USA,richard.rodriguez2548@example.com,105699.01,13.92,Gold,False,False
CUST-00982,Elizabeth Davis,Male,50,2022-12-11,Los Angeles,Australia,elizabeth.davis982@example.com,36635.2,28.85,Bronze,False,False
CUST-02183,Robert Wilson,Female,66,2023-08-28,Phoenix,Canada,robert.wilson2183@example.com,48716.19,78.66,Gold,False,False
CUST-01058,David Wilson,Male,40,2024-12-02,Los Angeles,United Kingdom,david.wilson1058@example.com,43301.67,131.44,Bronze,False,False
CUST-01546,Nancy Anderson,Female,23,2022-03-12,San Diego,USA,,65796.05,220.63,Bronze,False,False
CUST-02359,Jennifer Gonzalez,Female,53,2021-01-22,Austin,Canada,jennifer.gonzalez2359@example.com,9016.51,105.13,Bronze,False,False
CUST-02961,Robert Martinez,Male,40,2024-06-11,Los Angeles,United Kingdom,,41974.64,33.29,Gold,False,False
CUST-01535,Linda Garcia,Male,39,2022-11-09,Chicago,Canada,linda.garcia1535@example.com,83611.12,-200.96,Bronze,True,True
CUST-00422,David Miller,Male,45,2022-01-12,Houston,USA,david.miller422@example.com,58747.34,24.38,Gold,False,False
CUST-00537,James Johnson,,50,2022-04-16,San Antonio,United Kingdom,james.johnson537@example.com,85302.4,62.75,Silver,False,False
CUST-01882,Betty Lopez,Male,37,2023-09-01,Los Angeles,Canada,betty.lopez1882@example.com,67498.77,168.39,Gold,False,False
CUST-02740,Susan Lopez,Male,34,2023-11-09,New York,Canada,susan.lopez2740@example.com,63387.76,2.51,Silver,False,False
CUST-01219,Lisa Brown,Male,72,2022-02-15,Dallas,Australia,lisa.brown1219@example.com,56899.18,144.19,Silver,False,False
CUST-01636,Joseph Miller,Female,49,2021-04-17,New York,Australia,joseph.miller1636@example.com,51847.68,49.3,Silver,False,False
CUST-02469,Charles Thomas,Female,39,2023-05-14,Los Angeles,United Kingdom,charles.thomas2469@example.com,25898.31,109.34,Bronze,False,False
CUST-01603,Elizabeth Johnson,Female,56,2022-12-02,San Diego,USA,elizabeth.johnson1603@example.com,51653.61,324.97,Gold,False,False
CUST-01496,David Brown,Female,16,2022-10-10,San Antonio,USA,david.brown1496@example.com,57893.42,175.84,Gold,False,False
CUST-01517,Charles Taylor,Male,58,2023-05-12,San Diego,USA,charles.taylor1517@example.com,61624.73,114.42,Bronze,False,False
CUST-00756,James Hernandez,Female,30,2022-05-24,Houston,Australia,james.hernandez756@example.com,56978.33,227.87,Gold,False,False
CUST-01662,Richard Taylor,Male,49,2023-02-08,San Diego,USA,richard.taylor1662@example.com,57376.26,114.89,Gold,False,False
CUST-00690,Nancy Garcia,Male,38,2023-05-30,Austin,Australia,nancy.garcia690@example.com,61885.19,202.11,Silver,False,False
CUST-01039,Sarah Anderson,Male,30,2022-11-16,Chicago,United Kingdom,sarah.anderson1039@example.com,77428.58,133.47,Bronze,False,False
CUST-00364,Jessica Hernandez,Male,47,2023-10-17,New York,United Kingdom,jessica.hernandez364@example.com,47231.71,49.27,Silver,False,False
CUST-00470,Richard Williams,Male,71,2021-09-28,Philadelphia,United Kingdom,richard.williams470@example.com,61355.58,88.69,Silver,False,False
CUST-02432,Michael Jackson,Female,26,2022-10-05,Houston,United Kingdom,michael.jackson2432@example.com,35743.33,241.87,Gold,False,False
CUST-02244,Karen Martinez,Female,42,2021-04-12,Houston,Canada,karen.martinez2244@example.com,90761.77,6.36,Silver,False,False
CUST-02766,Matthew Martinez,Male,46,,Phoenix,Australia,matthew.martinez2766@example.com,65748.13,192.51,Gold,False,False
CUST-01623,Thomas Gonzalez,Female,30,2024-06-11,San Diego,Australia,thomas.gonzalez1623@example.com,91906.21,91.14,Bronze,False,False
CUST-00673,Richard Davis,Other,22,2021-01-11,Houston,Australia,richard.davis673@example.com,26504.36,235.17,Silver,False,False
CUST-02908,Linda Brown,Male,31,2022-01-02,San Antonio,Australia,linda.brown2908@example.com,33010.66,58.5,Silver,False,False
CUST-02503,Mary Lopez,Male,40,2023-01-31,San Antonio,Canada,mary.lopez2503@example.com,85046.67,62.04,Bronze,False,False
CUST-02214,Jessica Hernandez,Female,36,2023-12-09,Dallas,USA,jessica.hernandez2214@example.com,55864.6,209.65,Bronze,False,False
CUST-02481,John Martinez,Female,43,2021-06-29,San Diego,USA,john.martinez2481@example.com,50374.05,138.92,Gold,False,False
CUST-01462,Susan Davis,Female,41,2022-02-19,New York,Australia,susan.davis1462@example.com,55777.52,91.25,Gold,False,False
CUST-01923,Karen Rodriguez,Other,50,,San Diego,Australia,karen.rodriguez1923@example.com,92153.58,141.64,Gold,False,False
CUST-00191,David Taylor,,31,2023-04-20,San Antonio,USA,david.taylor191@example.com,88167.14,109.97,Gold,False,False
CUST-00160,Elizabeth Gonzalez,Male,35,2023-04-12,Phoenix,Australia,elizabeth.gonzalez160@example.com,64548.61,202.08,Gold,False,False
CUST-02935,Mary Hernandez,Male,18,2021-04-27,Austin,United Kingdom,mary.hernandez2935@example.com,54393.58,77.96,Bronze,False,False
CUST-02260,Charles Gonzalez,Female,47,2024-06-05,Chicago,United Kingdom,charles.gonzalez2260@example.com,41847.75,114.35,Silver,False,False
CUST-00759,Sarah Garcia,Male,30,2022-03-03,Austin,United Kingdom,sarah.garcia759@example.com,60257.68,239.53,Gold,False,False
CUST-01143,Matthew Thomas,Female,44,2024-05-16,Los Angeles,Australia,matthew.thomas1143@example.com,75624.99,87.24,Gold,False,False
CUST-00958,Lisa Lopez,Male,41,2024-06-19,Austin,Australia,lisa.lopez958@example.com,94511.78,105.11,Bronze,False,False
CUST-01082,Betty Garcia,Male,42,2022-09-30,Philadelphia,Canada,betty.garcia1082@example.com,115251.03,177.45,Gold,False,False
CUST-00985,Mary Lopez,Female,47,2023-09-29,Los Angeles,Canada,mary.lopez985@example.com,90860.2,43.44,Gold,False,False
CUST-01008,Joseph Jones,Male,32,2022-08-30,Houston,Australia,joseph.jones1008@example.com,80523.72,210.72,Bronze,False,False
CUST-00050,Susan Martinez,Female,46,2022-01-19,New York,Canada,susan.martinez50@example.com,54235.95,362.22,Silver,False,False
CUST-00814,Richard Williams,Female,28,2024-12-30,Chicago,United Kingdom,richard.williams814@example.com,38993.98,63.89,Bronze,False,False
CUST-01285,Linda Wilson,Male,60,2021-03-14,Austin,Canada,linda.wilson1285@example.com,21578.65,-3.78,Gold,False,True
CUST-01954,Linda Jones,Female,40,2022-06-06,Los Angeles,Canada,linda.jones1954@example.com,102705.16,294.17,Silver,False,False
CUST-01791,William Moore,Female,43,2022-04-25,Houston,United Kingdom,william.moore1791@example.com,63485.5,121.08,Bronze,False,False
CUST-01645,Jennifer Miller,Female,32,2021-03-05,New York,United Kingdom,jennifer.miller1645@example.com,86516.01,181.63,Silver,False,False
CUST-01708,John Smith,Female,29,2022-06-24,San Antonio,Australia,john.smith1708@example.com,73065.76,72.24,Silver,False,False
CUST-02917,Lisa Davis,Female,18,2024-10-29,Chicago,Canada,lisa.davis2917@example.com,77383.85,94.98,Silver,False,False
CUST-00878,David Johnson,Male,62,2022-07-26,San Antonio,United Kingdom,david.johnson878@example.com,21932.34,287.98,Gold,False,False
CUST-00458,Daniel Martin,Other,48,2022-12-13,Chicago,USA,daniel.martin458@example.com,36060.24,101.21,Bronze,False,False
CUST-02658,Joseph Brown,Other,36,2022-12-27,Dallas,United Kingdom,joseph.brown2658@example.com,47431.2,174.69,Bronze,False,False
CUST-02772,Nancy Anderson,Male,58,2022-01-24,Dallas,Australia,nancy.anderson2772@example.com,56201.41,133.85,Bronze,False,False
CUST-02696,Jennifer Lopez,Male,59,2021-07-04,New York,Australia,jennifer.lopez2696@example.com,85641.63,132.03,Gold,False,False
CUST-02133,John Johnson,Female,65,2022-06-03,Dallas,Canada,john.johnson2133@example.com,74327.85,87.04,Bronze,False,False
CUST-02108,James Moore,Female,38,2024-04-20,Dallas,USA,james.moore2108@example.com,33726.45,193.66,Gold,False,False
CUST-02163,Michael Thomas,Female,41,2022-08-30,Austin,Australia,michael.thomas2163@example.com,97529.88,34.07,Silver,False,False
CUST-01409,David Jackson,Male,53,2023-06-24,Los Angeles,Canada,david.jackson1409@example.com,76498.28,31.37,Bronze,False,False
CUST-00615,Joseph Johnson,Male,16,2021-03-07,Philadelphia,USA,joseph.johnson615@example.com,81353.0,264.17,Gold,False,False
CUST-02920,Betty Martinez,Female,39,2023-01-29,San Antonio,United Kingdom,betty.martinez2920@example.com,72158.74,270.84,Bronze,False,False
CUST-00224,Sarah Williams,Male,56,2022-08-07,Chicago,Australia,sarah.williams224@example.com,52483.72,158.87,Bronze,False,False
CUST-01310,William Jones,Male,42,2024-07-29,Philadelphia,Australia,william.jones1310@example.com,43686.78,229.72,Gold,False,False
CUST-00477,Michael Rodriguez,Male,35,2022-05-26,Los Angeles,USA,michael.rodriguez477@example.com,74461.25,4.22,Bronze,False,False
CUST-00375,Mary Gonzalez,Female,39,2021-12-30,Dallas,Canada,mary.gonzalez375@example.com,58995.09,176.53,Gold,False,False
CUST-02049,David Jones,Other,44,2021-09-11,San Diego,Canada,david.jones2049@example.com,100174.2,117.8,Silver,False,False
CUST-01749,Robert Williams,Female,29,2022-08-09,New York,Canada,robert.williams1749@example.com,59425.49,286.4,Bronze,False,False
CUST-01346,James Jackson,Male,58,2023-02-02,Philadelphia,United Kingdom,james.jackson1346@example.com,8000.0,293.24,Silver,False,False
CUST-00930,Nancy Martin,Female,28,2022-10-11,Houston,Australia,nancy.martin930@example.com,8000.0,225.09,Silver,False,False
CUST-01408,Thomas Hernandez,Female,21,2021-12-21,San Diego,Canada,thomas.hernandez1408@example.com,40717.25,235.33,Silver,False,False
CUST-00998,Michael Thomas,Female,39,2021-02-12,Los Angeles,Australia,michael.thomas998@example.com,65173.59,130.25,Gold,False,False
CUST-02223,Thomas Moore,Female,40,2022-09-20,Philadelphia,United Kingdom,thomas.moore2223@example.com,98919.09,80.28,Gold,False,False
CUST-02305,Matthew Johnson,Female,40,,Phoenix,Canada,matthew.johnson2305@example.com,61885.19,236.74,Gold,False,False
CUST-01608,Elizabeth Martin,Other,40,2022-01-15,Philadelphia,Canada,elizabeth.martin1608@example.com,47658.1,148.82,Gold,False,False
CUST-02342,Karen Hernandez,Female,29,2022-02-14,San Antonio,Australia,karen.hernandez2342@example.com,34401.0,243.37,Silver,False,False
CUST-02832,Karen Miller,Male,44,2024-06-21,New York,United Kingdom,karen.miller2832@example.com,60967.42,134.23,Gold,False,False
CUST-02930,Robert Thomas,Male,30,2021-08-06,Austin,United Kingdom,robert.thomas2930@example.com,88139.05,180.27,Gold,False,False
CUST-02557,Mary Smith,Female,27,2022-10-22,Chicago,Canada,mary.smith2557@example.com,61885.19,269.67,Bronze,False,False
CUST-02624,Daniel Jones,Female,62,2022-01-06,Houston,USA,daniel.jones2624@example.com,92023.65,92.69,Gold,False,False
CUST-00028,Michael Miller,Female,46,2021-02-22,Los Angeles,United Kingdom,michael.miller28@example.com,49511.65,289.07,Silver,False,False
CUST-02460,Robert Lopez,Male,51,2023-01-01,Austin,Canada,robert.lopez2460@example.com,80838.74,194.0,Gold,False,False
CUST-01093,Charles Gonzalez,Male,43,,Dallas,United Kingdom,charles.gonzalez1093@example.com,52288.44,120.22,Gold,False,False
CUST-00234,Richard Miller,Male,40,2023-01-28,New York,Canada,,37484.83,191.23,Gold,False,False
CUST-01542,Robert Johnson,Male,49,2023-12-22,Phoenix,Canada,robert.johnson1542@example.com,77007.43,138.41,Bronze,False,False
CUST-02167,Sarah Wilson,Male,48,2022-03-20,Chicago,USA,,47972.77,340.53,Gold,False,False
CUST-02496,Jessica Davis,Male,18,2022-05-24,Chicago,United Kingdom,jessica.davis2496@example.com,84819.12,46.48,Silver,False,False
CUST-02997,Betty Johnson,Female,53,2022-09-11,Austin,Canada,betty.johnson2997@example.com,60188.95,276.42,Bronze,False,False
CUST-00775,James Johnson,Male,43,2021-02-18,San Diego,Australia,james.johnson775@example.com,72505.01,297.47,Silver,False,False
CUST-01711,Mary Anderson,Female,52,2024-10-19,San Diego,USA,mary.anderson1711@example.com,77141.4,207.41,Gold,False,False
CUST-00465,Patricia Hernandez,Female,63,2021-07-05,New York,United Kingdom,patricia.hernandez465@example.com,65060.14,215.82,Gold,False,False
CUST-02628,David Rodriguez,Male,32,2021-12-11,San Diego,USA,,77493.28,167.65,Gold,False,False
CUST-00080,Betty Williams,Female,47,2024-01-21,Los Angeles,Australia,betty.williams80@example.com,70527.51,51.63,Gold,False,False
CUST-02421,Mary Garcia,Male,23,2022-05-07,Austin,United Kingdom,mary.garcia2421@example.com,53275.46,30.83,Gold,False,False
CUST-01112,Richard Miller,Female,20,2024-10-08,Philadelphia,Australia,richard.miller1112@example.com,61885.19,123.83,Silver,False,False
CUST-02013,Daniel Garcia,Male,26,,Chicago,Canada,daniel.garcia2013@example.com,24797.05,251.0,Gold,False,False
CUST-01668,Betty Lopez,Male,41,2023-11-30,Los Angeles,United Kingdom,betty.lopez1668@example.com,61150.84,67.56,Silver,False,False
CUST-00416,Susan Gonzalez,Male,52,2024-09-13,Phoenix,USA,susan.gonzalez416@example.com,79045.97,147.4,Silver,False,False
CUST-02602,Lisa Martin,Female,70,2023-04-04,Los Angeles,Canada,lisa.martin2602@example.com,83117.33,118.95,Silver,False,False
CUST-00607,Jessica Rodriguez,Female,38,2022-12-30,New York,Canada,jessica.rodriguez607@example.com,42584.91,51.11,Gold,False,False
CUST-02011,John Johnson,Male,29,2024-07-30,Dallas,USA,john.johnson2011@example.com,71661.94,209.12,Silver,False,False
CUST-02088,Thomas Hernandez,Other,25,2024-04-20,New York,United Kingdom,thomas.hernandez2088@example.com,48859.03,94.47,Silver,False,False
CUST-00724,Michael Johnson,Other,23,2023-03-26,San Diego,Australia,michael.johnson724@example.com,62656.42,144.19,Silver,False,False
CUST-02811,Betty Lopez,Male,33,2021-01-30,Dallas,United Kingdom,betty.lopez2811@example.com,50952.57,5.4,Gold,False,False
CUST-00101,Charles Brown,Male,36,2023-10-07,Los Angeles,USA,charles.brown101@example.com,71637.33,12.54,Gold,False,False
CUST-02332,Robert Hernandez,Other,40,2021-01-23,San Diego,Canada,,10337.76,119.37,Gold,False,False
CUST-02676,Betty Anderson,Male,34,2021-08-07,Los Angeles,Australia,betty.anderson2676@example.com,71976.58,-139.98,Gold,True,True
CUST-01769,Jennifer Jones,Male,34,2024-03-30,San Antonio,Canada,jennifer.jones1769@example.com,36858.11,10.14,Silver,False,False
CUST-02050,Patricia Johnson,Female,56,2023-09-12,Phoenix,USA,patricia.johnson2050@example.com,44134.67,114.67,Silver,False,False
CUST-01917,Richard Williams,Male,42,2024-11-04,San Antonio,United Kingdom,richard.williams1917@example.com,87520.42,122.21,Gold,False,False
CUST-01264,Thomas Thomas,Male,16,2021-07-28,San Diego,United Kingdom,thomas.thomas1264@example.com,63169.69,129.86,Gold,False,False
CUST-00493,Betty Wilson,Female,23,2024-12-14,Austin,USA,betty.wilson493@example.com,47345.94,83.56,Bronze,False,False
CUST-00745,Patricia Wilson,Male,32,2021-08-02,Phoenix,USA,patricia.wilson745@example.com,52208.4,107.8,Bronze,False,False
CUST-00637,Susan Williams,Female,44,2024-03-07,Phoenix,USA,susan.williams637@example.com,70803.6,253.93,Silver,False,False
CUST-01478,Daniel Anderson,Male,40,2023-05-14,Austin,United Kingdom,daniel.anderson1478@example.com,93142.39,108.2,Silver,False,False
CUST-00786,Patricia Jones,Male,24,2023-01-26,Houston,Canada,patricia.jones786@example.com,112984.08,247.82,Silver,False,False
CUST-01823,Nancy Garcia,Female,21,2022-08-19,San Antonio,Australia,nancy.garcia1823@example.com,61885.19,89.09,Gold,False,False
CUST-00461,James Jackson,Female,21,2023-06-25,San Diego,Canada,james.jackson461@example.com,75121.88,319.59,Silver,False,False
CUST-02458,Joseph Martin,Male,46,2023-04-01,Chicago,Canada,joseph.martin2458@example.com,46784.64,53.02,Gold,False,False
CUST-00543,Susan Martin,Male,69,2023-08-02,Philadelphia,Australia,susan.martin543@example.com,48305.77,252.18,Gold,False,False
CUST-00813,Mary Jackson,Male,48,2022-10-21,Austin,Australia,mary.jackson813@example.com,57759.72,84.74,Gold,False,False
CUST-00507,Sarah Hernandez,Female,41,2024-08-09,Austin,United Kingdom,sarah.hernandez507@example.com,75066.91,156.75,Silver,False,False
CUST-00899,Karen Davis,Other,52,2022-10-14,San Diego,USA,karen.davis899@example.com,95958.64,70.56,Silver,False,False
CUST-00284,Richard Martin,Female,23,2021-11-26,Austin,Australia,richard.martin284@example.com,82181.38,95.07,Gold,False,False
CUST-01725,Robert Martinez,Male,24,2022-11-23,Chicago,Canada,robert.martinez1725@example.com,81250.19,170.26,Silver,False,False
CUST-02407,Mary Brown,Male,16,2023-08-26,New York,Australia,mary.brown2407@example.com,73301.95,74.26,Gold,False,False
CUST-02516,Elizabeth Williams,Male,40,2021-02-12,New York,USA,elizabeth.williams2516@example.com,79982.35,-14.0,Silver,False,True
CUST-02237,Charles Martinez,Female,43,2024-08-13,Austin,Canada,charles.martinez2237@example.com,65650.49,191.16,Gold,False,False
CUST-00187,John Rodriguez,Male,28,2022-07-28,Philadelphia,USA,john.rodriguez187@example.com,93657.62,142.16,Gold,False,False
CUST-00454,Sarah Thomas,Female,28,2023-12-26,Philadelphia,United Kingdom,sarah.thomas454@example.com,12773.84,227.25,Gold,False,False
CUST-00946,David Brown,Female,56,2022-04-23,Philadelphia,Canada,david.brown946@example.com,55929.92,267.37,Gold,False,False
CUST-00499,Joseph Anderson,Male,35,2024-02-28,San Diego,USA,joseph.anderson499@example.com,46839.12,254.27,Silver,False,False
CUST-01989,Joseph Brown,Female,47,2023-12-18,Chicago,Australia,joseph.brown1989@example.com,36411.79,168.34,Gold,False,False
CUST-01549,David Martinez,Other,33,,San Antonio,Canada,david.martinez1549@example.com,43026.74,231.64,Gold,False,False
CUST-01414,Charles Thomas,Female,27,2022-06-16,Philadelphia,USA,charles.thomas1414@example.com,27681.63,301.11,Silver,False,False
CUST-01595,Jennifer Davis,Female,28,2023-05-04,Philadelphia,Canada,jennifer.davis1595@example.com,56436.05,144.19,Silver,False,False
CUST-01702,Richard Hernandez,Male,57,2024-04-04,New York,Australia,richard.hernandez1702@example.com,19528.19,228.54,Gold,False,False
CUST-01348,Jennifer Anderson,Female,38,2023-05-27,Dallas,United Kingdom,jennifer.anderson1348@example.com,64008.01,305.33,Gold,False,False
CUST-01182,Matthew Lopez,Female,47,2022-08-21,San Diego,USA,matthew.lopez1182@example.com,58992.9,169.9,Silver,False,False
CUST-01796,John Martin,Female,53,2021-07-04,Phoenix,United Kingdom,john.martin1796@example.com,78862.21,258.12,Gold,False,False
CUST-00415,Michael Gonzalez,Female,61,2024-07-19,Philadelphia,United Kingdom,michael.gonzalez415@example.com,30967.88,202.47,Silver,False,False
CUST-02538,Nancy Jackson,Female,37,,Austin,Australia,nancy.jackson2538@example.com,47618.41,85.09,Silver,False,False
CUST-02156,Jennifer Moore,Female,27,2024-06-17,San Diego,Australia,jennifer.moore@@example..com,39110.21,309.86,Bronze,False,False
CUST-02336,Elizabeth Martinez,Male,39,2023-11-27,Los Angeles,Australia,elizabeth.martinez2336@example.com,26089.0,135.25,Silver,False,False
CUST-00064,Joseph Taylor,Female,60,2021-03-07,Dallas,Canada,joseph.taylor64@example.com,53375.29,257.32,Gold,False,False
CUST-02414,David Thomas,Female,82,2021-01-29,San Antonio,United Kingdom,david.thomas2414@example.com,46418.25,111.63,Gold,True,False
CUST-02194,Robert Martinez,Female,46,2024-01-19,San Antonio,USA,robert.martinez2194@example.com,79687.07,141.01,Silver,False,False
CUST-00553,Thomas Garcia,Male,31,2021-06-22,Dallas,Australia,thomas.garcia553@example.com,35027.79,218.96,Silver,False,False
CUST-01616,Robert Wilson,Male,63,2023-07-22,Philadelphia,United Kingdom,robert.wilson1616@example.com,63754.5,255.18,Gold,False,False
CUST-01109,John Jones,Male,36,2021-08-25,San Antonio,Canada,john.jones1109@example.com,50828.77,67.31,Gold,False,False
CUST-01529,James Williams,Female,20,2023-11-08,San Diego,Canada,james.williams1529@example.com,48030.94,150.82,Gold,False,False
CUST-00670,Michael Hernandez,Male,32,2023-11-17,Philadelphia,USA,michael.hernandez670@example.com,90737.68,3.05,Gold,False,False
CUST-01378,William Johnson,Male,39,,San Antonio,USA,william.johnson1378@example.com,69246.22,88.31,Silver,False,False
CUST-02616,Lisa Wilson,Female,57,2021-09-05,New York,USA,lisa.wilson2616@example.com,69954.58,93.34,Silver,False,False
CUST-00312,Charles Brown,Female,52,2023-01-02,San Antonio,Australia,charles.brown312@example.com,54909.31,43.45,Gold,False,False
CUST-02195,Elizabeth Smith,Male,37,2023-07-23,Houston,Canada,elizabeth.smith2195@example.com,79671.91,110.24,Gold,False,False
CUST-01178,Matthew Smith,Female,45,2021-01-01,San Antonio,Canada,matthew.smith1178@example.com,34178.98,47.9,Bronze,False,False
CUST-00785,Matthew Moore,Female,31,2021-11-17,Dallas,Canada,matthew.moore785@example.com,84015.7,67.38,Bronze,False,False
CUST-01719,William Lopez,Female,49,2024-06-08,Austin,USA,william.lopez1719@example.com,53620.92,127.96,Silver,False,False
CUST-01207,Patricia Thomas,Female,44,2023-05-05,Dallas,USA,patricia.thomas1207@example.com,66795.36,152.71,Silver,False,False
CUST-02709,Joseph Moore,Male,54,2022-05-19,San Diego,Canada,joseph.moore2709@example.com,17754.94,23.15,Gold,False,False
CUST-02836,Joseph Moore,Female,50,2023-06-20,Austin,USA,joseph.moore2836@example.com,49372.77,184.83,Bronze,False,False
CUST-00120,Susan Miller,Male,36,2023-08-21,San Diego,Canada,susan.miller120@example.com,97184.52,153.42,Gold,False,False
CUST-02300,Sarah Miller,Female,26,2021-01-15,Los Angeles,Canada,sarah.miller2300@example.com,61170.27,203.88,Silver,False,False
CUST-00352,Lisa Williams,Female,48,2022-02-17,Phoenix,United Kingdom,lisa.williams352@example.com,59859.12,151.32,Silver,False,False
CUST-02435,David Garcia,Male,49,,Austin,United Kingdom,david.garcia2435@example.com,53635.67,67.22,Bronze,False,False
CUST-00406,James Wilson,Male,28,2023-11-08,Dallas,USA,james.wilson406@example.com,62557.4,184.15,Gold,False,False
CUST-02949,Michael Lopez,Female,45,2024-06-17,San Antonio,USA,michael.lopez2949@example.com,69568.0,-128.39,Bronze,True,True
CUST-00053,Lisa Miller,Male,36,2021-11-27,Phoenix,Canada,lisa.miller53@example.com,51223.74,222.55,Gold,False,False
CUST-00382,William Thomas,Male,48,2022-04-02,San Antonio,Australia,william.thomas382@example.com,62316.45,136.53,Gold,False,False
CUST-02970,Thomas Davis,Male,42,2021-01-06,Los Angeles,Australia,thomas.davis2970@example.com,61885.19,309.98,Gold,False,False
CUST-02352,Jennifer Martin,Male,47,2022-10-12,Los Angeles,Canada,jennifer.martin2352@example.com,103703.09,217.24,Silver,False,False
CUST-01860,Thomas Martinez,Other,19,2022-10-23,Chicago,Australia,thomas.martinez1860@example.com,42652.91,139.53,Bronze,False,False
CUST-01026,Charles Wilson,Female,38,2021-08-25,San Diego,United Kingdom,charles.wilson1026@example.com,65177.47,149.39,Silver,False,False
CUST-00539,William Rodriguez,Other,46,2024-02-02,Los Angeles,United Kingdom,,60183.07,103.62,Gold,False,False
CUST-02143,Susan Wilson,Male,35,2022-07-02,Philadelphia,Australia,susan.wilson2143@example.com,61885.19,192.48,Bronze,False,False
CUST-00664,Linda Brown,Female,18,2021-05-07,Dallas,USA,linda.brown664@example.com,71009.49,96.73,Gold,False,False
CUST-00513,David Johnson,Female,40,2023-02-25,San Diego,Australia,david.johnson513@example.com,62346.39,220.53,Bronze,False,False
CUST-01550,John Taylor,Female,24,2024-03-08,San Diego,Canada,john.taylor1550@example.com,56133.2,221.97,Gold,False,False
CUST-02080,William Thomas,Female,42,2021-01-11,Austin,United Kingdom,william.thomas2080@example.com,35491.82,94.51,Silver,False,False
CUST-02266,Susan Jones,Male,42,2023-05-25,San Antonio,Canada,susan.jones2266@example.com,66182.88,238.79,Silver,False,False
CUST-01216,Jennifer Moore,Female,36,2024-09-20,Los Angeles,Australia,jennifer.moore1216@example.com,61516.51,233.03,Bronze,False,False
CUST-02324,Richard Williams,Male,40,2022-01-28,San Antonio,Canada,richard.williams2324@example.com,54609.63,269.81,Silver,False,False
CUST-01582,Linda Taylor,Male,24,2024-01-15,Houston,USA,linda.taylor1582@example.com,72371.38,32.14,Silver,False,False
